id,title,release,budget,revenue,numCrew,numCast,male,female,unknown,Editing,Art,Sound,Production,Directing,Writing,Visual Effects,Costume & Make-Up,Crew,Lighting,Camera,Actors
282346,Hate Story 2,2014-07-18,2300000,4600000,22,9,7,3,21,1,1,6,3,3,2,0,2,3,0,1,0
237214,Duniyadari,2014-07-19,390000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253235,And So It Goes,2014-07-20,18000000,25312387,16,33,16,18,15,1,4,1,4,1,1,0,2,1,0,1,0
184315,Hercules,2014-07-23,100000000,244819862,78,27,35,14,56,3,11,13,13,2,2,11,3,12,1,7,0
272875,后会无期,2014-07-24,7300000,9166810,3,10,6,3,4,0,0,1,0,1,1,0,0,0,0,0,0
280690,Kick,2014-07-25,22000000,55000000,74,14,26,6,56,1,2,16,11,7,10,3,9,11,0,4,0
157849,A Most Wanted Man,2014-07-25,15000000,31554855,42,28,34,15,21,3,6,6,9,3,2,3,3,3,2,2,0
229297,Magic in the Moonlight,2014-07-25,16800000,51029361,10,31,13,11,17,1,2,0,3,1,1,0,1,0,0,1,0
315934,అల్లుడు శీను,2014-07-25,6,8,8,13,15,2,4,1,0,1,0,1,4,0,0,0,0,1,0
240832,Lucy,2014-07-25,40000000,126546825,76,59,27,4,104,2,13,14,9,2,1,10,9,8,1,7,0
292136,Rock Sangkut,2014-07-30,100000,100000,1,3,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0
118340,Guardians of the Galaxy,2014-07-30,170000000,772776600,197,75,86,28,158,11,32,39,29,7,4,11,36,13,2,13,0
282631,명량,2014-07-30,9500000,112156811,26,29,39,4,12,3,2,2,10,1,2,1,3,1,0,1,0
239566,Get on Up,2014-08-01,30000000,33448971,46,63,56,15,38,2,3,15,15,2,3,0,1,0,1,4,0
138103,The Expendables 3,2014-08-04,90000000,206172544,86,40,45,9,72,3,13,9,10,2,5,12,14,11,1,6,0
228194,The Hundred-Foot Journey,2014-08-06,22000000,88880821,14,39,26,8,19,1,0,5,2,1,2,1,1,0,0,1,0
216282,Into the Storm,2014-08-06,50000000,160602194,81,54,31,27,77,3,10,10,15,4,1,12,8,11,0,7,0
98566,Teenage Mutant Ninja Turtles,2014-08-07,125000000,477200000,57,28,33,6,46,0,0,2,6,4,5,31,0,5,2,2,0
265712,STAND BY ME ドラえもん,2014-08-08,35000000,83061158,6,14,10,5,5,0,0,2,0,2,2,0,0,0,0,0,0
227156,The Giver,2014-08-11,25000000,66980456,20,23,20,10,13,1,1,1,12,1,3,0,0,0,0,1,0
193893,Let's Be Cops,2014-08-13,17000000,136621271,71,74,40,20,85,1,9,15,7,3,2,7,14,5,1,7,0
256274,As Above± So Below,2014-08-14,5000000,40100000,51,16,18,6,43,2,7,10,11,3,2,5,2,5,2,2,0
244566,Life After Beth,2014-08-15,2400000,88273,12,25,17,11,9,1,1,0,4,1,1,0,0,3,0,1,0
246860,Clouds of Sils Maria,2014-08-20,6600000,1851517,23,32,16,11,28,1,3,2,11,3,1,0,1,0,0,1,0
189,Sin City: A Dame to Kill For,2014-08-20,65000000,39407616,68,50,47,19,52,1,7,11,11,3,1,10,4,16,1,3,0
330878,Кавказская пленница!,2014-08-21,3500000,179000,2,16,10,3,5,0,0,0,0,1,1,0,0,0,0,0,0
249164,If I Stay,2014-08-21,11000000,78874843,22,43,21,24,20,1,3,2,5,2,2,1,4,1,0,1,0
232679,When the Game Stands Tall,2014-08-22,15000000,30127963,6,66,34,5,33,0,0,0,1,1,3,0,1,0,0,0,0
351300,Shahre Mooshha 2,2014-08-25,2500000,4000000,2,2,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0
254904,The November Man,2014-08-27,15000000,32556119,57,38,27,10,58,1,3,16,25,2,3,0,5,1,0,1,0
194662,Birdman or (The Unexpected Virtue of Ignorance),2014-08-27,18000000,103215094,85,51,49,21,66,5,9,29,12,2,5,3,8,5,2,5,0
206487,Predestination,2014-08-28,5500000,4824499,71,62,28,15,90,2,8,7,13,3,3,4,6,6,4,15,0
287859,Raja Natwarlal,2014-08-29,5,4,3,6,5,1,3,0,0,0,1,1,1,0,0,0,0,0,0
287935,Midnight Sun,2014-09-01,12758853,3016126,5,10,7,3,5,0,0,1,0,1,2,0,0,0,0,1,0
204922,Before I Go to Sleep,2014-09-03,22000000,15447154,44,10,18,9,27,5,5,7,7,2,2,1,5,5,1,4,0
171424,The Green Inferno,2014-09-04,5000000,6833445,57,22,25,14,40,2,5,9,16,4,2,1,6,8,0,4,0
270938,Falcon Rising,2014-09-05,4500000,11774,12,23,13,5,17,1,2,1,4,1,1,0,0,1,0,1,0
284288,मैरी कोम,2014-09-05,224056,15536328,29,7,3,2,31,3,3,5,6,5,4,1,1,0,0,1,0
230179,Big Game,2014-09-05,8500000,7500000,57,17,31,4,39,1,5,8,18,2,1,3,4,4,1,10,0
286521,5 Flights Up,2014-09-05,6000000,1020921,12,33,14,22,9,0,2,1,5,1,2,0,0,0,0,1,0
253331,Black or White,2014-09-06,9000000,21571189,12,32,17,13,14,1,1,1,4,1,1,0,1,1,0,1,0
284276,Cake,2014-09-07,7000000,2360281,46,22,17,24,27,2,4,7,13,2,1,2,7,1,1,6,0
230266,Miss Julie,2014-09-07,5500000,5000000,19,4,6,7,10,1,2,3,5,1,2,0,3,0,0,2,0
282296,My Old Lady,2014-09-09,5000000,7527232,5,9,8,3,3,0,0,1,1,1,2,0,0,0,0,0,0
170687,The Boxtrolls,2014-09-10,60000000,108255770,196,21,47,12,158,10,26,31,19,11,5,68,1,23,1,1,0
239678,This Is Where I Leave You,2014-09-10,19800000,41296320,9,33,16,10,16,1,1,1,3,1,1,0,0,0,0,1,0
272435,Gemma Bovery,2014-09-10,9700000,154701,20,19,16,10,13,1,2,2,9,1,3,0,1,0,0,1,0
198663,The Maze Runner,2014-09-10,34000000,348319861,82,50,38,14,80,3,12,12,10,3,4,9,10,11,2,6,0
241771,Beyond the Lights,2014-09-10,7000000,14618727,79,43,44,29,49,3,12,11,21,5,1,3,8,9,1,5,0
136835,No Good Deed,2014-09-10,13200000,53830415,77,19,44,17,35,3,7,16,15,4,1,3,11,5,3,9,0
227735,Dolphin Tale 2,2014-09-11,36000000,52424533,26,63,23,21,45,1,2,6,8,2,3,0,1,0,0,3,0
199933,Atlas Shrugged: Part III,2014-09-12,5000000,846704,13,19,22,5,5,1,0,1,5,1,3,0,1,0,0,1,0
154400,The Drop,2014-09-12,12600000,19054534,52,23,29,10,36,4,8,12,6,3,1,2,5,6,2,3,0
254191,Honeymoon,2014-09-12,1000000,9318,11,4,3,6,6,1,1,1,4,1,2,0,0,0,0,1,0
241848,The Guest,2014-09-17,5000000,2367161,42,11,21,9,23,1,6,13,8,2,1,1,2,3,0,5,0
169917,A Walk Among the Tombstones,2014-09-18,28000000,53181600,66,48,42,21,51,4,9,13,9,2,2,4,10,7,1,5,0
287594,دختر‎,2014-09-18,46000,120000,35,10,5,3,37,2,2,8,15,2,2,0,2,1,0,1,0
246403,Tusk,2014-09-19,2800000,1826705,18,14,18,8,6,1,2,1,10,1,1,0,0,1,0,1,0
265180,Левиафан,2014-09-24,4000000,4396821,30,21,23,7,21,1,3,5,6,1,2,2,2,2,3,3,0
156022,The Equalizer,2014-09-24,55000000,192330738,84,40,44,9,71,5,9,11,21,3,3,2,7,14,2,7,0
244264,Laggies,2014-09-25,5000000,2379154,25,28,12,13,28,1,3,2,9,2,1,0,3,1,0,3,0
296902,വെള്ളിമൂങ്ങ,2014-09-25,420000,3700000,5,18,14,4,5,0,0,1,1,1,1,0,0,0,0,1,0
236735,La isla mínima,2014-09-25,4000000,5169755,37,15,10,4,38,1,1,4,12,2,2,3,4,2,1,5,0
252512,While We're Young,2014-09-28,10000000,7587485,14,22,18,9,9,1,1,1,8,1,1,0,0,0,0,1,0
49017,Dracula Untold,2014-10-01,70000000,217124280,116,24,50,5,85,2,16,18,11,4,3,18,11,16,5,12,0
297899,Be Astonished,2014-10-01,1525,1700,5,4,0,0,9,0,1,0,1,2,0,0,0,0,0,1,0
228326,The Book of Life,2014-10-01,50000000,97437106,199,61,60,19,181,10,6,44,25,3,2,77,1,13,17,1,0
210577,Gone Girl,2014-10-01,61000000,369330363,84,73,40,37,80,4,14,15,12,2,2,9,14,8,0,4,0
280795,हैदर,2014-10-02,7000000,11500000,33,12,22,4,19,1,2,10,8,5,4,0,1,1,0,1,0
250546,Annabelle,2014-10-02,6500000,257047661,47,23,23,15,32,3,4,7,9,2,1,2,9,8,1,1,0
254869,Torrente 5: Operación Eurovegas,2014-10-03,9272437,11672363,12,62,41,7,26,1,3,1,3,1,1,0,1,0,0,1,0
218043,Left Behind,2014-10-03,16000000,19682924,53,27,24,13,43,2,11,2,7,2,4,3,9,7,2,4,0
351072,نا معلوم افراد,2014-10-06,640000,1400000,21,16,11,4,22,1,0,10,2,1,6,0,0,1,0,0,0
292106,Dixie y la rebelión zombi,2014-10-06,64319,1000000,7,12,2,5,12,0,0,2,2,2,1,0,0,0,0,0,0
205587,The Judge,2014-10-08,50000000,83719388,39,16,32,9,14,1,2,12,11,2,4,0,3,2,0,2,0
218778,Alexander and the Terrible± Horrible± No Good± Very Bad Day,2014-10-08,28000000,100654149,105,51,42,34,80,3,13,16,11,3,3,6,23,9,4,14,0
283235,99 Homes,2014-10-09,8000000,1411927,23,43,30,7,29,1,3,2,10,1,4,0,1,0,0,1,0
245916,Kill the Messenger,2014-10-09,5000000,2450846,10,18,19,7,2,0,0,1,5,1,2,0,0,1,0,0,0
239563,St. Vincent,2014-10-09,13000000,54837234,14,29,22,12,9,2,1,1,7,1,1,0,0,0,0,1,0
252178,'71,2014-10-10,11000000,3200000,50,40,29,11,50,5,4,4,13,3,1,4,6,5,0,5,0
244786,Whiplash,2014-10-10,3300000,13092000,66,51,35,15,67,5,5,12,18,3,1,3,5,9,1,4,0
293271,Muumit Rivieralla,2014-10-10,4700000,2200510,9,13,2,7,13,0,0,0,1,2,6,0,0,0,0,0,0
255343,Escobar: Paradise Lost,2014-10-11,17000000,3758328,33,10,12,6,25,4,3,10,4,2,1,5,1,1,0,2,0
291200,Pyaar Wali Love Story,2014-10-11,10000,8000,1,4,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
72784,The Loft,2014-10-14,14000000,10076790,14,17,12,13,6,1,0,1,7,1,3,0,0,0,0,1,0
228150,Fury,2014-10-15,68000000,211817906,94,22,42,11,63,6,8,15,15,1,1,9,14,17,2,6,0
239571,The Best of Me,2014-10-15,26000000,35926213,7,34,22,6,13,1,0,1,0,1,3,0,0,1,0,0,0
269148,Samba,2014-10-15,20000000,151530,9,24,12,9,12,1,0,1,1,2,2,0,0,2,0,0,0
298536,ఒక లైలా కోసం,2014-10-17,200,100,11,15,13,4,9,1,1,1,1,1,3,0,1,1,0,1,0
244506,Camp X-Ray,2014-10-17,1000000,59744,34,7,18,5,18,2,4,7,2,2,1,2,5,1,2,6,0
244403,Rudderless,2014-10-17,5000000,58293,9,11,11,5,4,1,0,0,3,1,3,0,0,0,0,1,0
297462,Old Fashioned,2014-10-18,600000,1914090,2,5,1,2,4,0,0,0,0,1,1,0,0,0,0,0,0
286372,Treehouse,2014-10-20,3250000,3250000,33,17,8,5,37,1,3,5,6,3,3,2,2,5,0,3,0
245891,John Wick,2014-10-22,20000000,88761661,56,34,41,14,35,1,8,9,15,1,1,2,5,5,3,6,0
242582,Nightcrawler,2014-10-23,8500000,50300000,85,38,46,18,59,4,9,17,20,4,2,4,12,6,2,5,0
242512,Ouija,2014-10-24,5000000,103590271,50,19,23,16,30,1,5,11,8,2,2,3,7,7,1,3,0
177572,Big Hero 6,2014-10-24,165000000,657818612,43,46,38,13,38,3,1,11,7,5,8,5,0,2,0,1,0
290864,一個人的武林,2014-10-31,25000000,129115,9,12,13,3,5,0,0,0,3,2,3,0,0,0,0,1,0
185341,[REC] 4: Apocalipsis,2014-10-31,3000000,4915757,16,13,18,4,7,1,0,3,6,1,3,0,0,2,0,0,0
300580,Anthony Daniels,2014-11-02,50,25,2,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0
271674,Suite Française,2014-11-05,15000000,9104716,109,26,27,17,91,3,15,15,25,5,3,2,14,12,2,13,0
157336,Interstellar,2014-11-05,165000000,675120017,510,38,104,32,412,18,56,47,67,9,2,98,32,114,27,40,0
203834,Jessabelle,2014-11-07,1000000,23456897,49,22,19,9,43,2,1,9,8,2,1,1,9,7,2,7,0
301748,The Opposite Sex,2014-11-08,3300000,45000,7,15,13,6,3,0,0,0,3,2,2,0,0,0,0,0,0
100042,Dumb and Dumber To,2014-11-12,40000000,169837010,25,74,45,13,41,1,1,0,13,2,6,0,1,0,0,1,0
293122,Поводир,2014-11-12,722083,499168,2,6,4,1,3,0,0,0,1,1,0,0,0,0,0,0,0
295884,Saving Christmas,2014-11-14,500000,2800000,11,6,6,0,11,0,0,1,5,1,2,0,1,0,0,1,0
205596,The Imitation Game,2014-11-14,14000000,233555708,46,67,37,14,62,2,8,10,8,2,1,3,4,3,0,5,0
131631,The Hunger Games: Mockingjay - Part 1,2014-11-19,125000000,752100229,147,53,60,28,112,2,34,9,15,5,4,19,18,27,3,11,0
280106,Naaigal Jaakirathai,2014-11-21,630000,1,7,7,11,1,2,2,0,1,1,1,1,0,0,1,0,0,0
270946,Penguins of Madagascar,2014-11-22,132000000,373552094,270,35,56,10,239,10,4,27,62,2,7,101,0,27,30,0,0
116149,Paddington,2014-11-24,55000000,259207227,34,68,41,12,49,1,2,1,16,2,5,0,3,1,1,2,0
227159,Horrible Bosses 2,2014-11-26,42000000,107670357,33,21,34,13,7,1,5,10,3,2,7,0,3,0,0,2,0
266856,The Theory of Everything,2014-11-26,15000000,123726688,86,45,34,20,77,3,10,23,18,3,3,4,11,4,2,5,0
310123,Zid,2014-11-28,1556288,1268395,4,5,0,3,6,0,0,1,1,1,1,0,0,0,0,0,0
339297,എയ്ഞ്ചല്‍സ്,2014-11-28,300000,400000,2,13,5,3,7,0,0,0,0,1,1,0,0,0,0,0,0
147441,Exodus: Gods and Kings,2014-12-03,140000000,268031828,157,25,39,17,126,4,26,13,12,3,4,17,23,40,1,14,0
388622,Les copains d'abord font du ski,2014-12-03,5000000,5000000,2,17,13,3,3,0,1,0,0,1,0,0,0,0,0,0,0
282813,The Pyramid,2014-12-04,6500000,13865435,57,11,12,3,53,3,3,4,14,3,2,11,4,12,0,1,0
228970,Wild,2014-12-05,15000000,52501541,76,58,49,27,58,4,11,17,12,4,2,3,11,5,3,4,0
284293,Still Alice,2014-12-05,5000000,43884652,21,18,14,10,15,1,1,5,6,2,3,0,2,0,0,1,0
122917,The Hobbit: The Battle of the Five Armies,2014-12-10,250000000,956019788,140,47,64,23,100,2,23,25,13,4,5,26,14,21,3,4,0
190859,American Sniper,2014-12-11,58800000,542307423,83,82,75,11,79,4,11,16,11,3,4,11,8,7,2,6,0
68737,Seventh Son,2014-12-12,95000000,114178613,225,35,60,23,177,9,26,24,17,3,4,63,23,19,26,11,0
207703,Kingsman: The Secret Service,2014-12-13,81000000,414351546,27,51,38,10,30,2,9,2,4,2,4,1,1,1,0,1,0
260346,Taken 3,2014-12-16,48000000,325771424,134,60,66,23,105,5,14,10,21,13,4,5,23,17,10,12,0
181533,Night at the Museum: Secret of the Tomb,2014-12-17,127000000,363204635,108,38,50,21,75,3,26,10,8,5,5,23,10,8,2,8,0
297222,पीके,2014-12-18,13000000,120000000,52,20,25,7,40,1,4,16,8,5,4,3,5,5,0,1,0
196867,Annie,2014-12-19,65000000,133821816,60,45,34,31,40,1,6,14,9,3,4,0,9,4,2,8,0
379672,Byomkesh Phire Elo,2014-12-19,100,280,6,4,5,0,5,1,0,1,0,1,2,0,0,0,0,1,0
311155,பிசாசு,2014-12-19,310000,1200000,11,16,10,5,12,1,0,1,2,1,2,0,0,3,0,1,0
87093,Big Eyes,2014-12-24,10000000,28883511,104,66,65,47,58,3,14,17,17,5,2,0,20,14,1,11,0
224141,Into the Woods,2014-12-24,50000000,212902372,79,21,34,22,44,1,7,18,13,4,5,3,16,6,1,5,0
171274,Inherent Vice,2014-12-25,20000000,14710975,25,100,40,57,28,1,3,3,11,2,2,0,1,1,0,1,0
227306,Unbroken,2014-12-25,65000000,163442937,97,79,53,15,108,2,19,16,10,3,5,13,14,9,0,6,0
284536,The Gambler,2014-12-25,25000000,39171130,39,25,38,8,18,1,3,3,9,1,2,0,1,18,0,1,0
228967,The Interview,2014-12-25,44000000,12342632,24,38,40,7,15,2,2,1,11,2,5,0,0,0,0,1,0
307000,கயல்,2014-12-25,770000,3100000,9,18,11,5,11,1,1,2,1,1,1,0,0,1,0,1,0
313556,Ёлки 1914,2014-12-25,2426950,12848123,13,22,26,6,3,0,1,0,1,6,3,0,0,0,0,2,0
256917,The Water Diviner,2014-12-25,22500000,15520023,112,24,36,9,91,4,9,15,27,7,4,3,18,10,3,12,0
315170,Mukunda,2014-12-26,2,1,1,5,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0
241239,A Most Violent Year,2014-12-30,20000000,12007070,79,22,30,17,54,3,10,18,6,3,1,10,11,10,1,6,0
288158,The Woman in Black 2: Angel of Death,2014-12-30,1000000,26501323,66,19,15,8,62,8,5,13,16,2,3,3,7,1,2,6,0
385102,Chàng Trai Năm Ấy,2014-12-31,466418,1958955,2,10,4,2,6,0,0,0,0,1,0,0,0,1,0,0,0
306819,The Danish Girl,2015-01-01,15000000,64191523,30,38,22,20,26,1,6,1,16,1,2,0,2,0,0,1,0
312809,तेवर,2015-01-09,5600000,7800000,27,10,14,5,18,1,2,10,2,4,4,0,1,2,0,1,0
279449,గోపాల గోపాల,2015-01-10,500,100,18,16,14,4,16,1,1,1,3,3,6,0,0,2,0,1,0
201088,Blackhat,2015-01-13,70000000,17752940,55,19,33,6,35,4,7,3,14,2,1,0,9,5,4,6,0
290764,Tracers,2015-01-15,11000000,593683,21,22,21,7,15,1,4,1,8,1,4,0,1,0,0,1,0
264660,Ex Machina,2015-01-16,15000000,36869414,228,11,34,16,189,11,28,27,25,6,1,48,6,54,9,13,0
252838,The Wedding Ringer,2015-01-16,23000000,79799880,7,25,15,11,6,0,0,0,3,1,2,0,0,0,0,1,0
210860,Mortdecai,2015-01-21,60000000,30418560,62,17,35,11,33,2,8,12,13,2,2,0,10,10,0,3,0
244783,Song One,2015-01-22,6000000,32251,24,18,14,16,12,1,3,3,10,2,1,0,1,0,0,3,0
241251,The Boy Next Door,2015-01-23,4000000,52425855,37,20,26,11,20,2,5,8,5,3,1,0,4,2,1,6,0
227719,Project Almanac,2015-01-28,12000000,32248241,91,17,22,11,75,2,22,0,6,2,2,5,9,5,15,23,0
228165,The SpongeBob Movie: Sponge Out of Water,2015-01-28,74000000,311594032,100,63,47,26,90,2,3,3,20,11,18,31,0,8,0,4,0
320316,Italiano medio,2015-01-29,1816720,4541800,12,28,13,2,25,0,0,2,2,1,6,0,0,0,0,1,0
243940,The Lazarus Effect,2015-01-29,3300000,64110728,45,9,16,10,28,3,6,7,6,2,2,3,4,4,1,7,0
315213,M 22.079,2015-02-01,50,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328725,The Forgiveness Journey,2015-02-01,2000,2000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
270303,It Follows,2015-02-04,2000000,14674076,29,29,16,14,28,3,2,2,6,2,1,4,4,2,1,2,0
76757,Jupiter Ascending,2015-02-04,176000003,183987723,105,57,53,23,86,5,16,13,6,3,2,21,4,21,4,10,0
263109,Shaun the Sheep Movie,2015-02-05,25000000,106209378,167,17,37,5,142,8,14,34,26,6,4,44,0,18,4,9,0
309038,300 Worte Deutsch,2015-02-05,2000000,276792,50,26,19,16,41,3,8,7,10,1,4,0,3,7,4,3,0
300983,என்னை அறிந்தால்,2015-02-06,7900000,16000000,22,18,25,6,9,1,1,6,2,3,5,0,0,3,0,1,0
316002,Accidental Love,2015-02-10,26000000,24487,13,17,17,7,6,2,2,1,3,1,3,0,0,1,0,0,0
216015,Fifty Shades of Grey,2015-02-11,40000000,571006128,37,18,23,21,11,3,7,8,7,2,3,0,2,3,0,2,0
234212,Demonic,2015-02-12,3000000,3387000,47,14,17,7,37,3,3,7,9,2,4,3,6,5,1,4,0
262973,அநேகன்,2015-02-13,5200000,8200000,29,10,15,4,20,1,1,8,3,1,10,0,1,3,0,1,0
325699,టెంపర్,2015-02-13,5400000,11600000,8,17,14,6,5,1,0,2,1,1,2,0,0,0,0,1,0
266396,The Gunman,2015-02-16,40000000,13644292,98,28,34,7,85,3,12,12,19,3,4,11,15,9,1,9,0
376649,Alone: A Kjba77 Production,2015-02-18,100,400,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
343139,Ah Boys to Men 3: Frogmen,2015-02-19,2020000,5520000,1,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
300168,天將雄師,2015-02-19,65000000,121545703,10,39,18,3,28,0,1,2,2,1,1,1,0,1,0,1,0
309302,狼图腾,2015-02-19,38000000,123205624,8,5,6,1,6,0,0,1,1,1,3,1,0,1,0,0,0
323517,बदलापुर,2015-02-20,3700000,11480000,21,11,6,6,20,1,2,3,8,2,3,0,0,2,0,0,0
326011,Батальонъ,2015-02-20,10000000,7547762,26,12,17,4,17,3,1,6,6,1,3,3,1,2,0,0,0
243938,Hot Tub Time Machine 2,2015-02-20,14000000,12314651,72,24,30,11,55,1,12,11,9,4,2,4,13,4,4,8,0
272693,The DUFF,2015-02-20,8500000,43528634,54,16,23,17,30,2,8,8,13,3,3,0,8,4,0,5,0
256591,Focus,2015-02-25,50100000,153962963,48,37,35,16,34,5,6,2,7,3,2,0,12,1,0,10,0
268238,The Second Best Exotic Marigold Hotel,2015-02-26,10000000,85978266,52,39,22,14,55,3,3,12,11,3,2,1,9,2,0,6,0
348750,8 Seconds,2015-02-27,5556000,1759935,1,10,6,4,1,0,0,0,0,1,0,0,0,0,0,0,0
198184,Chappie,2015-03-04,49000000,104399548,102,45,46,10,91,5,14,14,10,3,2,18,12,15,0,9,0
239573,Unfinished Business,2015-03-05,35000000,14431253,6,23,20,5,4,0,0,0,2,1,1,0,0,1,0,1,0
327982,Духless 2,2015-03-05,2265160,9194350,12,10,17,2,3,1,1,1,2,1,5,0,1,0,0,0,0
319993,Aferim!,2015-03-06,1379375,105097,25,12,13,5,19,1,2,8,9,1,2,0,1,0,0,1,0
350650,映画ドラえもん のび太の宇宙英雄記（スペースヒーローズ）,2015-03-07,46597700,32700000,3,22,5,7,13,0,1,0,0,1,1,0,0,0,0,0,0
241554,Run All Night,2015-03-11,50000000,71561644,62,20,32,10,40,2,5,13,6,2,1,12,7,5,2,7,0
150689,Cinderella,2015-03-12,95000000,543514353,80,80,41,23,96,5,11,11,5,3,1,18,7,7,4,8,0
330431,NH10,2015-03-12,200000,5100000,22,5,4,4,19,2,1,7,6,1,2,0,1,1,0,1,0
330999,Selam: Bahara Yolculuk,2015-03-13,500000,500001,2,5,1,1,5,0,0,0,0,1,1,0,0,0,0,0,0
181283,Child 44,2015-03-15,50000000,3324330,108,47,53,19,83,6,16,25,8,4,2,7,15,9,5,11,0
262500,Insurgent,2015-03-18,110000000,295238201,73,25,38,25,35,2,6,14,15,2,4,2,10,11,2,5,0
228161,Home,2015-03-18,135000000,368871007,214,10,39,11,174,8,2,33,60,3,5,60,0,30,13,0,0
256924,Danny Collins,2015-03-19,10000000,10835752,18,9,13,10,4,1,3,2,7,1,1,0,2,1,0,0,0
304357,Woman in Gold,2015-03-20,11000000,61619773,34,35,32,18,19,1,5,7,10,3,1,3,3,0,0,1,0
307081,Southpaw,2015-03-24,30000000,91709827,39,28,30,12,25,1,4,2,22,2,1,0,6,0,0,1,0
335679,The World Underground: China,2015-03-25,6000,6000,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
337211,Неуловимые,2015-03-26,1500000,417929,8,7,12,2,1,1,0,0,4,1,1,0,0,0,0,1,0
268689,Wicked Flying Monkeys,2015-03-26,10000000,1921923,6,6,2,2,8,0,0,1,0,1,3,1,0,0,0,0,0
257091,Get Hard,2015-03-26,40000000,111811453,38,31,43,8,18,3,5,4,7,3,6,0,1,6,1,2,0
332830,ഒരു വടക്കൻ സെൽഫി,2015-03-27,670000,4700000,6,18,15,1,8,1,0,1,1,1,1,0,0,0,0,1,0
182560,Dark Places,2015-03-31,20000000,208588,47,29,27,26,23,2,3,3,26,2,2,0,3,4,0,2,0
168259,Furious 7,2015-04-01,190000000,1515047671,102,51,57,23,73,8,12,16,9,3,2,5,20,6,3,18,0
335462,战狼,2015-04-02,12000000,80000000,8,8,9,1,6,1,0,1,3,1,1,0,0,0,0,1,0
320295,डिटेक्टिव ब्योमकेश बक्शी!,2015-04-02,5100000,5200000,39,8,5,2,40,2,2,13,8,5,3,2,3,0,0,1,0
374931,އެންމެ ފަހުވިންދާ ޖެހެންދެން,2015-04-05,32500,35000,8,7,0,0,15,1,0,1,2,1,1,0,0,1,0,1,0
167810,Lost River,2015-04-08,2000000,45431,37,30,14,16,37,2,5,1,16,2,1,1,6,2,0,1,0
228205,The Longest Ride,2015-04-09,34000000,63013281,29,19,20,13,15,1,3,1,11,2,2,0,6,2,0,1,0
326215,Ooops! Noah is Gone...,2015-04-09,6000000,769028,9,12,3,4,14,0,0,0,3,2,4,0,0,0,0,0,0
293863,The Age of Adaline,2015-04-16,25000000,65663276,22,35,30,15,12,1,3,1,8,2,4,0,2,0,0,1,0
329135,ஓ காதல் கண்மணி,2015-04-16,940000,5100000,17,16,13,9,11,2,1,5,2,1,1,0,1,2,0,2,0
256961,Paul Blart: Mall Cop 2,2015-04-16,38000000,107597242,26,48,39,17,18,2,3,2,8,2,4,0,1,1,0,3,0
277685,Unfriended,2015-04-17,1000000,62882090,42,12,16,4,34,3,2,10,9,2,1,0,2,12,0,1,0
287499,Margarita with a Straw,2015-04-17,900000,1000000,28,7,3,7,25,2,4,3,8,3,2,0,5,0,0,1,0
303857,ドラゴンボールZ 復活の「F」,2015-04-18,5000000,61768190,3,12,10,3,2,0,0,1,0,1,1,0,0,0,0,0,0
99861,Avengers: Age of Ultron,2015-04-22,250000000,1405403694,95,73,64,20,84,2,14,17,20,3,4,9,3,7,0,16,0
256962,Little Boy,2015-04-23,20000000,6485961,40,82,30,26,66,3,6,3,19,2,2,0,2,3,0,0,0
338517,А зори здесь тихие...,2015-04-30,3300000,5249225,9,34,22,19,2,0,0,1,3,1,3,0,0,0,0,1,0
341408,Приличные люди,2015-04-30,2000000,1683000,10,11,13,4,4,1,0,0,3,1,3,0,1,0,0,1,0
337876,Gabbar Is Back,2015-05-01,11000000,41000000,27,14,12,4,25,2,4,4,5,3,3,0,1,4,0,1,0
338641,The Park Bench,2015-05-04,239,2,11,4,0,0,15,1,0,0,0,2,2,0,4,2,0,0,0
238713,Spy,2015-05-06,65000000,235666219,163,51,54,15,145,5,21,32,7,2,1,11,34,14,13,23,0
254470,Pitch Perfect 2,2015-05-07,29000000,287506194,32,123,38,39,78,2,3,9,12,2,2,0,1,0,0,1,0
338942,Дорога на Берлин,2015-05-07,3800000,488569,10,11,12,2,7,1,0,1,2,1,4,0,0,0,0,1,0
338944,Одной левой,2015-05-07,2400000,3346518,8,6,7,3,4,1,0,0,1,2,4,0,0,0,0,0,0
268920,Hot Pursuit,2015-05-08,35000000,51680201,18,112,31,46,53,1,3,1,9,1,2,0,0,0,0,1,0
287424,Maggie,2015-05-08,4000000,187112,72,26,27,15,56,3,6,9,21,2,1,8,9,5,2,6,0
308638,The D Train,2015-05-08,447524,771317,21,50,25,14,32,1,1,1,12,2,2,0,1,0,0,1,0
332835,पीकू,2015-05-08,5500000,22159216,22,9,5,4,22,1,2,7,5,2,3,0,1,0,0,1,0
